Year,Patch,Champion,Region,Species,Class,Role,Tier,Score,Win_Rate,Pick_Rate,Ban_Rate,Avg_KDA
2023,13.12,Kayle,Targon,Aspect,Fighter,TOP,S,62.72,52.95%,4.32%,3.00%,1.83
2023,13.12,Kayle,Targon,Aspect,Fighter,MID,A,48.15,54.69%,0.57%,3.00%,2.2
2023,13.12,Kayn,Noxus,Darkin,Fighter,JUNGLE,God,76.25,50.75%,9.54%,9.43%,2.43
2023,13.12,Kennen,Bandle_City,Yordle,Mage,TOP,B,45.27,49.23%,2.73%,2.40%,1.88
2023,13.12,Kennen,Bandle_City,Yordle,Mage,MID,B,40.96,50.88%,0.47%,2.40%,2.28
2023,13.12,Kha_Zix,Void,Voidborn,Assassin,JUNGLE,God,93.03,51.00%,10.58%,24.57%,2.62
2023,13.12,Kindred,Spirit_Realm,Spirit_God,Marksman,JUNGLE,God,86.04,52.78%,9.12%,18.69%,2.43
2023,13.12,Kled,Noxus,Yordle,Fighter,TOP,A,48.37,52.32%,1.91%,1.37%,2.18
2023,13.12,Kog_Maw,Void,Voidborn,Marksman,ADC,D,34.23,50.57%,2.95%,5.65%,2.12
2023,13.12,K_Sante,Shurima,Human,Fighter,TOP,S,61.84,45.41%,6.45%,6.07%,1.82
2023,13.12,K_Sante,Shurima,Human,Fighter,MID,D,30.03,45.03%,0.99%,6.07%,1.93
2023,13.12,LeBlanc,Runeterra,Magic_Human,Assassin,MID,God,87.96,51.05%,9.64%,22.71%,2.69
2023,13.12,Lee Sin,Ionia,Magic_Human,Fighter,JUNGLE,God,77.09,47.81%,11.32%,5.23%,2.65
2023,13.12,Leona,Targon,Aspect,Tank,SUPPORT,A,57.56,51.72%,5.55%,3.53%,2.42
2023,13.12,Lillia,Ionia,Fae,Fighter,JUNGLE,A,50.51,51.51%,3.66%,1.69%,2.77
2023,13.12,Lillia,Ionia,Fae,Fighter,TOP,C,38.81,52.14%,0.56%,1.94%,2.05
2023,13.12,Lissandra,Freljord,Ice_Human,Mage,MID,A,50.85,51.30%,2.87%,1.48%,2.42
2023,13.12,Lucian,Demacia,Human,Marksman,ADC,A,53.06,48.24%,10.37%,5.64%,2.21
2023,13.12,Lulu,Bandle_City,Yordle,Support,SUPPORT,S,59.50,47.48%,7.48%,7.56%,2.82
2023,13.12,Lux,Demacia,Magic_Human,Mage,SUPPORT,God,77.25,49.47%,11.15%,10.79%,2.37
2023,13.12,Lux,Demacia,Magic_Human,Mage,MID,S,60.90,51.36%,4.53%,10.79%,2.82
2023,13.12,Malphite,Ixtal,Elemental_Golem,Tank,TOP,God,84.30,51.46%,6.73%,13.79%,2.46
2023,13.12,Malphite,Ixtal,Elemental_Golem,Tank,MID,A,48.26,52.66%,1.04%,13.79%,2.54
2023,13.12,Malphite,Ixtal,Elemental_Golem,Tank,SUPPORT,C,34.99,48.08%,1.07%,13.93%,2.03
2023,13.12,Malzahar,Shurima,Void_Human,Mage,MID,A,52.82,50.88%,3.76%,5.30%,2.24
2023,13.12,Maokai,Blessed_Isles,Treant,Tank,JUNGLE,A,51.39,52.40%,3.12%,0.95%,3.04
2023,13.12,Maokai,Blessed_Isles,Treant,Tank,TOP,B,41.41,51.19%,0.94%,0.95%,2.41
2023,13.12,Maokai,Blessed_Isles,Treant,Tank,SUPPORT,B,40.98,51.51%,0.87%,0.92%,2.31
2023,13.12,Master Yi,Ionia,Magic_Human,Assassin,JUNGLE,God,73.25,49.60%,8.32%,19.66%,2.09
2023,13.12,Milio,Ixtal,Magic_Human,Support,SUPPORT,God,92.33,50.66%,10.92%,26.81%,3.38
2023,13.12,Miss_Fortune,Bildgewater,Human,Marksman,ADC,S,65.31,51.83%,11.60%,3.81%,2.3
2023,13.12,Mordekaiser,Runeterra,Revenant,Fighter,TOP,God,73.96,49.59%,6.47%,11.57%,1.8
2023,13.12,Morgana,Targon,Aspect,Mage,SUPPORT,S,58.82,48.06%,5.89%,23.75%,2.35
2023,13.12,Nami,Targon,Marai,Support,SUPPORT,A,55.13,49.09%,5.73%,0.60%,2.95
2023,13.12,Nasus,Shurima,God_Warrior,Fighter,TOP,God,72.12,51.39%,6.10%,5.19%,1.89
2023,13.12,Nasus,Shurima,God_Warrior,Fighter,MID,B,41.50,50.92%,0.62%,5.19%,2.25
2023,13.12,Nautilus,Bildgewater,Revenant,Tank,SUPPORT,God,79.40,51.37%,11.08%,13.08%,2.35
2023,13.12,Neeko,Ixtal,Shapeshifter,Mage,MID,S,66.06,52.83%,4.42%,27.39%,2.58
2023,13.12,Neeko,Ixtal,Shapeshifter,Mage,SUPPORT,B,46.93,49.34%,3.13%,27.39%,2.05
2023,13.12,Neeko,Ixtal,Shapeshifter,Mage,JUNGLE,B,40.38,48.59%,1.95%,27.39%,2.77
2023,13.12,Nidalee,Ixtal,Shapeshifter,Assassin,JUNGLE,A,47.91,48.14%,4.35%,3.82%,2.89
2023,13.12,Nilah,Bildgewater,Human,Marksman,ADC,B,40.62,52.42%,3.47%,5.78%,2.21
2023,13.12,Nocturne,Spirit_Realm,Demon,Assassin,JUNGLE,A,53.00,50.89%,4.55%,4.34%,2.63
2023,13.12,Nunu,Freljord,Ice_Human,Tank,JUNGLE,B,45.01,49.01%,3.71%,0.85%,2.71
2023,13.12,Olaf,Freljord,Ice_Human,Fighter,TOP,A,48.26,51.19%,2.68%,3.84%,1.74
2023,13.12,Olaf,Freljord,Ice_Human,Fighter,JUNGLE,D,26.33,48.53%,0.29%,3.74%,2.14
2023,13.12,Orianna,Piltover,Techmaturgical_Golem,Mage,MID,A,50.71,50.96%,2.53%,0.26%,2.75
2023,13.12,Ornn,Freljord,Spirit_God,Tank,TOP,S,62.17,50.41%,4.56%,1.31%,2.41
2023,13.12,Pantheon,Targon,Aspect,Fighter,MID,A,52.90,52.61%,2.78%,5.55%,2.31
2023,13.12,Pantheon,Targon,Aspect,Fighter,TOP,B,45.39,49.55%,2.47%,5.55%,1.99
2023,13.12,Pantheon,Targon,Aspect,Fighter,SUPPORT,C,35.01,46.52%,2.18%,5.55%,1.83
2023,13.12,Poppy,Bandle_City,Yordle,Tank,TOP,A,49.32,51.30%,2.37%,2.48%,2.19
2023,13.12,Poppy,Bandle_City,Yordle,Tank,JUNGLE,B,43.93,51.08%,2.24%,2.48%,2.83
2023,13.12,Pyke,Bildgewater,Revenant,Support,SUPPORT,S,63.03,49.45%,7.82%,12.56%,2.17
2023,13.12,Qiyana,Ixtal,Magic_Human,Assassin,MID,B,42.26,47.61%,2.80%,0.93%,2.18
2023,13.12,Qiyana,Ixtal,Magic_Human,Assassin,JUNGLE,D,23.77,46.57%,0.41%,0.93%,2.33
2023,13.12,Quinn,Demacia,Human,Marksman,MID,B,46.83,54.28%,0.24%,0.90%,2.32
2023,13.12,Quinn,Demacia,Human,Marksman,TOP,B,43.61,51.68%,1.63%,0.89%,1.94
2023,13.12,Rakan,Ionia,Vastayan,Support,SUPPORT,S,67.21,52.07%,7.78%,1.63%,2.91
2023,13.12,Rammus,Shurima,Unknown,Tank,JUNGLE,A,51.22,52.39%,2.77%,8.77%,3.08
2023,13.12,Rammus,Shurima,Unknown,Tank,TOP,D,34.35,51.21%,0.59%,9.25%,1.6
2023,13.12,Rek_Sai,Runeterra,Xer_Sai,Fighter,JUNGLE,God,78.95,54.04%,7.12%,17.30%,2.9
2023,13.12,Rek_Sai,Runeterra,Xer_Sai,Fighter,TOP,B,45.76,53.10%,1.20%,17.30%,1.96
2023,13.12,Rell,Noxus,Magic_Human,Tank,SUPPORT,S,69.10,55.31%,6.23%,4.40%,3.07
2023,13.12,Renata_Glasc,Zaun,Magic_Human,Support,SUPPORT,B,44.83,51.33%,1.71%,0.40%,2.67
2023,13.12,Renekton,Shurima,God_Warrior,Fighter,TOP,S,65.55,50.46%,5.52%,2.67%,1.91
2023,13.12,Rengar,Ixtal,Kiilash,Assassin,JUNGLE,S,61.86,50.97%,5.68%,19.07%,2.42
2023,13.12,Rengar,Ixtal,Kiilash,Assassin,TOP,B,41.05,51.13%,1.04%,19.07%,2
2023,13.12,Riven,Noxus,Human,Fighter,TOP,A,54.90,50.01%,4.14%,1.47%,1.81
2023,13.12,Rumble,Bandle_City,Yordle,Fighter,TOP,B,42.07,48.85%,2.21%,1.50%,2.05
2023,13.12,Rumble,Bandle_City,Yordle,Fighter,MID,B,40.97,49.85%,0.92%,1.50%,2.35
2023,13.12,Rumble,Bandle_City,Yordle,Fighter,JUNGLE,D,28.76,47.36%,0.77%,1.50%,2.66
2023,13.12,Ryze,Runeterra,Magic_Human,Mage,MID,B,46.01,49.88%,2.39%,0.27%,2.34
2023,13.12,Ryze,Runeterra,Magic_Human,Mage,TOP,C,37.02,51.73%,0.45%,0.27%,2.02
2023,13.12,Samira,Noxus,Human,Marksman,ADC,S,61.95,51.16%,9.53%,17.92%,2.28
2023,13.12,Sejuani,Freljord,Ice_Human,Tank,JUNGLE,B,46.71,50.00%,2.98%,0.57%,3.22
2023,13.12,Senna,Demacia,Wraith,Marksman,SUPPORT,S,61.12,50.39%,7.30%,2.69%,2.47
2023,13.12,Seraphine,Piltover,Human,Mage,SUPPORT,A,51.68,51.25%,4.04%,1.11%,2.5
2023,13.12,Seraphine,Piltover,Human,Mage,MID,B,44.78,51.06%,0.55%,1.11%,2.88
2023,13.12,Seraphine,Piltover,Human,Mage,ADC,C,39.40,53.12%,1.01%,1.11%,2.91
2023,13.12,Sett,Ionia,Vastayan,Fighter,TOP,S,65.33,50.22%,5.75%,3.15%,1.69
2023,13.12,Shaco,Runeterra,Spirit,Assassin,JUNGLE,S,60.59,49.27%,5.86%,17.07%,2.67
2023,13.12,Shaco,Runeterra,Spirit,Assassin,SUPPORT,C,38.40,48.66%,1.36%,17.07%,2.26
2023,13.12,Shen,Ionia,Magic_Human,Tank,TOP,A,56.48,51.01%,2.85%,0.46%,2.99
2023,13.12,Shen,Ionia,Magic_Human,Tank,SUPPORT,D,34.47,47.97%,0.37%,0.48%,2.63
2023,13.12,Shyvana,Demacia,Dragon,Fighter,JUNGLE,D,32.72,49.07%,1.22%,0.24%,2.39
2023,13.12,Shyvana,Demacia,Dragon,Fighter,TOP,D,26.81,48.21%,0.18%,0.28%,1.85
2023,13.12,Singed,Zaun,Magic_Human,Tank,TOP,B,40.02,50.09%,1.54%,0.41%,1.99
2023,13.12,Sion,Noxus,Revenant,Tank,TOP,S,62.09,50.49%,5.22%,2.87%,1.67
2023,13.12,Sion,Noxus,Revenant,Tank,MID,C,38.38,51.60%,0.64%,2.87%,1.42
2023,13.12,Sivir,Shurima,Human,Marksman,ADC,C,36.16,50.13%,3.54%,0.70%,2.35
2023,13.12,Skarner,Shurima,Brackern,Fighter,JUNGLE,C,35.95,50.88%,0.80%,0.20%,2.62
2023,13.12,Skarner,Shurima,Brackern,Fighter,TOP,D,28.33,48.09%,0.17%,0.20%,2.12
2023,13.12,Sona,Ionia,Magic_Human,Support,SUPPORT,A,51.82,51.70%,3.46%,0.19%,2.85
2023,13.12,Soraka,Celestial_Realm,Celestial,Support,SUPPORT,S,58.38,52.01%,5.35%,1.37%,2.77
2023,13.12,Swain,Noxus,Magic_Human,Mage,MID,A,47.18,51.70%,1.10%,2.66%,2.73
2023,13.12,Swain,Noxus,Magic_Human,Mage,SUPPORT,B,47.08,49.86%,3.49%,2.66%,2.34
2023,13.12,Sylas,Demacia,Magic_Human,Mage,MID,A,55.49,49.39%,5.33%,8.01%,2.12
2023,13.12,Sylas,Demacia,Magic_Human,Mage,JUNGLE,B,39.96,48.38%,2.99%,8.01%,2.4
2023,13.12,Syndra,Ionia,Magic_Human,Mage,MID,A,53.68,50.05%,4.54%,2.49%,2.28
2023,13.12,Tahm Kench,Bildgewater,Demon,Support,TOP,B,40.52,48.35%,1.82%,0.84%,2.36
2023,13.12,Tahm Kench,Bildgewater,Demon,Support,SUPPORT,B,40.42,51.18%,0.74%,0.84%,2.42
2023,13.12,Taliyah,Shurima,Magic_Human,Mage,MID,B,42.73,50.81%,1.08%,0.33%,2.25
2023,13.12,Taliyah,Shurima,Magic_Human,Mage,SUPPORT,C,35.38,50.44%,0.16%,0.33%,1.96
2023,13.12,Taliyah,Shurima,Magic_Human,Mage,JUNGLE,D,30.96,49.33%,0.36%,0.33%,2.64
2023,13.12,Talon,Noxus,Human,Assassin,MID,A,51.84,50.82%,3.56%,2.61%,2.29
2023,13.12,Talon,Noxus,Human,Assassin,JUNGLE,C,35.10,49.42%,1.40%,2.61%,2.52
2023,13.12,Taric,Targon,Magic_Human,Support,SUPPORT,A,49.32,53.89%,1.58%,0.27%,2.79
2023,13.12,Teemo,Bandle_City,Yordle,Marksman,TOP,S,60.55,50.57%,4.55%,7.25%,1.69
2023,13.12,Teemo,Bandle_City,Yordle,Marksman,SUPPORT,D,34.96,49.53%,0.70%,7.91%,1.74
2023,13.12,Thresh,Blessed_Isles,Wraith,Support,SUPPORT,God,84.69,50.45%,13.79%,5.63%,2.56
2023,13.12,Tristana,Bandle_City,Yordle,Marksman,MID,B,43.19,51.05%,1.38%,2.67%,2.04
2023,13.12,Tristana,Bandle_City,Yordle,Marksman,ADC,B,40.39,50.23%,5.07%,2.67%,2.21
2023,13.12,Trundle,Freljord,Troll,Fighter,JUNGLE,C,38.13,50.11%,1.67%,0.86%,2.62
2023,13.12,Trundle,Freljord,Troll,Fighter,TOP,C,36.92,52.26%,0.76%,0.86%,1.54
2023,13.12,Tryndamere,Freljord,Ice_Human,Fighter,TOP,B,41.13,49.16%,2.26%,2.16%,1.74
2023,13.12,Tryndamere,Freljord,Ice_Human,Fighter,MID,C,39.71,50.89%,0.35%,2.16%,2.11
2023,13.12,Twisted Fate,Bildgewater,Magic_Human,Mage,MID,B,44.57,47.40%,3.65%,0.32%,2.15
2023,13.12,Twitch,Zaun,Rat,Marksman,ADC,B,43.04,51.10%,4.81%,4.94%,2.38
2023,13.12,Twitch,Zaun,Rat,Marksman,SUPPORT,D,32.49,47.46%,0.78%,4.94%,2
2023,13.12,Udyr,Freljord,Magic_Human,Fighter,JUNGLE,C,38.32,49.13%,2.37%,2.15%,2.46
2023,13.12,Udyr,Freljord,Magic_Human,Fighter,TOP,D,29.76,48.88%,0.46%,2.15%,1.81
2023,13.12,Urgot,Zaun,Cyborg,Fighter,TOP,B,45.87,50.62%,2.32%,0.92%,1.97
2023,13.12,Varus,Ionia,Darkin,Marksman,ADC,B,47.02,50.77%,6.77%,2.91%,2.25
2023,13.12,Varus,Ionia,Darkin,Marksman,TOP,B,43.40,51.48%,1.73%,2.91%,1.84
2023,13.12,Varus,Ionia,Darkin,Marksman,MID,C,37.73,48.95%,1.03%,2.91%,1.99
2023,13.12,Vayne,Demacia,Human,Marksman,ADC,B,40.41,49.98%,5.61%,4.46%,2.02
2023,13.12,Vayne,Demacia,Human,Marksman,TOP,D,30.58,48.07%,1.13%,4.46%,1.53
2023,13.12,Veigar,Bandle_City,Yordle,Mage,MID,S,58.25,51.29%,5.08%,4.13%,2.24
2023,13.12,Veigar,Bandle_City,Yordle,Mage,ADC,D,32.20,51.98%,0.94%,4.53%,2.28
2023,13.12,Vel_Koz,Void,Voidborn,Mage,MID,B,41.89,50.31%,0.67%,0.54%,2.53
2023,13.12,Vel_Koz,Void,Voidborn,Mage,SUPPORT,C,39.78,49.68%,1.73%,0.49%,2.11
2023,13.12,Vex,Bandle_City,Yordle,Mage,MID,A,52.36,51.65%,3.10%,3.72%,2.38
2023,13.12,Vi,Zaun,Human,Fighter,JUNGLE,A,55.56,50.69%,5.57%,2.55%,2.46
2023,13.12,Viego,Camavor,Wraith,Assassin,JUNGLE,S,65.28,49.64%,8.34%,2.24%,2.44
2023,13.12,Viktor,Piltover,Cyborg,Mage,MID,A,52.08,50.40%,3.98%,2.32%,2.22
2023,13.12,Vladimir,Camavor,Magic_Human,Mage,MID,A,51.04,50.09%,3.50%,4.96%,2.39
2023,13.12,Vladimir,Camavor,Magic_Human,Mage,TOP,C,34.98,49.08%,0.95%,4.96%,2.05
2023,13.12,Volibear,Freljord,Spirit_God,Fighter,TOP,C,37.53,48.08%,2.16%,0.58%,1.67
2023,13.12,Volibear,Freljord,Spirit_God,Fighter,JUNGLE,C,35.10,50.09%,1.02%,0.58%,2.59
2023,13.12,Warwick,Zaun,Human,Fighter,JUNGLE,A,53.91,51.07%,4.96%,5.70%,2.23
2023,13.12,Warwick,Zaun,Human,Fighter,TOP,C,39.33,50.64%,1.33%,5.19%,1.83
2023,13.12,Wukong,Ionia,Shimon,Fighter,JUNGLE,B,43.36,48.80%,3.48%,1.57%,2.64
2023,13.12,Wukong,Ionia,Shimon,Fighter,TOP,D,32.87,49.30%,0.55%,1.57%,2.07
2023,13.12,Xayah,Ionia,Vastayan,Marksman,ADC,A,50.82,50.45%,8.05%,3.03%,2.33
2023,13.12,Xerath,Shurima,God_Warrior,Mage,SUPPORT,A,52.45,51.50%,4.01%,3.73%,2.52
2023,13.12,Xerath,Shurima,God_Warrior,Mage,MID,A,50.82,51.91%,1.32%,3.73%,3.18
2023,13.12,Xin Zhao,Demacia,Human,Fighter,JUNGLE,C,37.20,49.43%,2.35%,0.36%,2.19
2023,13.12,Yasuo,Ionia,Magic_Human,Fighter,MID,God,87.87,48.70%,12.60%,20.50%,1.77
2023,13.12,Yasuo,Ionia,Magic_Human,Fighter,TOP,B,46.15,47.93%,2.97%,20.50%,1.51
2023,13.12,Yasuo,Ionia,Magic_Human,Fighter,ADC,D,32.38,51.19%,1.87%,20.50%,1.98
2023,13.12,Yone,Ionia,Magic_Human,Assassin,MID,S,59.14,49.11%,6.75%,7.41%,1.9
2023,13.12,Yone,Ionia,Magic_Human,Assassin,TOP,A,55.32,48.64%,4.57%,7.41%,1.62
2023,13.12,Yorick,Blessed_Isles,Magic_Human,Fighter,TOP,A,48.20,51.04%,2.91%,4.03%,1.52
2023,13.12,Yuumi,Bandle_City,Cat,Support,SUPPORT,God,73.36,45.42%,9.50%,19.24%,4.12
2023,13.12,Zac,Zaun,Ooze_Golem,Tank,JUNGLE,A,52.43,51.98%,2.84%,2.10%,3.59
2023,13.12,Zac,Zaun,Ooze_Golem,Tank,TOP,B,46.58,53.53%,0.68%,2.10%,2.68
2023,13.12,Zed,Ionia,Magic_Human,Assassin,MID,God,88.01,50.65%,10.03%,28.77%,2.29
2023,13.12,Zeri,Zaun,Magic_Human,Marksman,ADC,C,39.70,47.29%,6.57%,7.58%,2.25
2023,13.12,Ziggs,Bandle_City,Yordle,Mage,MID,C,39.28,48.11%,1.45%,0.29%,2.32
2023,13.12,Ziggs,Bandle_City,Yordle,Mage,SUPPORT,D,34.96,49.65%,0.33%,0.31%,2.06
2023,13.12,Ziggs,Bandle_City,Yordle,Mage,ADC,D,34.07,52.60%,0.65%,0.29%,2.49
2023,13.12,Zilean,Icathia,Magic_Human,Support,MID,A,47.12,51.55%,0.25%,0.61%,3.34
2023,13.12,Zilean,Icathia,Magic_Human,Support,SUPPORT,B,44.06,50.00%,1.82%,0.60%,2.97
2023,13.12,Zoe,Targon,Aspect,Mage,MID,A,48.48,49.23%,3.17%,1.88%,2.5
2023,13.12,Zoe,Targon,Aspect,Mage,SUPPORT,D,33.66,48.67%,0.39%,1.84%,2.11
2023,13.12,Zyra,Ixtal,Unknown,Mage,SUPPORT,A,47.58,52.06%,2.83%,1.78%,2.1
2023,13.13,Aatrox,,,Fighter,TOP,God,71.25,48.84%,7.01%,5.81%,1.85
2023,13.13,Ahri,Ionia,Vesani,Mage,MID,God,77.12,50.90%,10.63%,6.47%,2.63
2023,13.13,Akali,Ionia,Human,Assassin,MID,A,55.37,48.18%,5.99%,8.10%,2.3
2023,13.13,Akali,Ionia,Human,Assassin,TOP,C,36.35,48.50%,1.45%,8.10%,2.06
2023,13.13,Akshan,Shurima,Human,Marksman,MID,B,47.25,50.15%,2.88%,5.94%,2.16
2023,13.13,Akshan,Shurima,Human,Marksman,TOP,C,37.24,50.87%,0.96%,5.94%,1.89
2023,13.13,Alistar,Runeterra,Minotaur,Tank,SUPPORT,A,54.33,51.13%,4.58%,1.43%,2.51
2023,13.13,Amumu,Shurima,Yordle,Tank,JUNGLE,B,44.96,51.16%,2.86%,2.10%,2.64
2023,13.13,Amumu,Shurima,Yordle,Tank,SUPPORT,B,40.10,51.50%,1.10%,2.10%,2.08
2023,13.13,Anivia,Freljord,Spirit_God,Mage,MID,A,50.85,51.67%,2.22%,2.59%,2.84
2023,13.13,Anivia,Freljord,Spirit_God,Mage,SUPPORT,D,24.49,44.86%,0.29%,2.59%,2.07
2023,13.13,Annie,Noxus,Magic_Human,Mage,MID,A,48.73,50.61%,2.93%,2.28%,2.34
2023,13.13,Annie,Noxus,Magic_Human,Mage,SUPPORT,C,36.74,50.33%,0.60%,2.28%,2.27
2023,13.13,Aphelios,Ionia,Magic_Human,Marksman,ADC,B,44.69,47.44%,9.01%,3.11%,1.95
2023,13.13,Ashe,Freljord,Human,Marksman,ADC,S,67.31,52.39%,15.12%,5.70%,2.45
2023,13.13,Ashe,Freljord,Human,Marksman,SUPPORT,C,37.02,47.67%,2.14%,5.70%,2.06
2023,13.13,Aurelion_Sol,Before_Runeterra,Celestial_Dragon,Mage,MID,A,54.00,51.48%,3.50%,5.20%,2.64
2023,13.13,Azir,Shurima,God_Warrior,Mage,MID,A,47.51,48.12%,4.37%,1.15%,2.09
2023,13.13,Bard,Celestial_Realm,Celestial,Support,SUPPORT,B,43.60,49.55%,2.14%,0.31%,2.88
2023,13.13,Bel_Veth,Void,Voidborn,Fighter,JUNGLE,A,49.69,50.60%,4.26%,6.09%,2.41
2023,13.13,Blitzcrank,Zaun,Techmaturgical_Golem,Tank,SUPPORT,God,79.03,50.96%,8.78%,23.80%,2.37
2023,13.13,Brand,Freljord,Magic_Human,Mage,SUPPORT,B,41.62,49.16%,2.96%,3.38%,1.75
2023,13.13,Brand,Freljord,Magic_Human,Mage,MID,B,40.08,50.52%,0.72%,3.38%,2.06
2023,13.13,Braum,Freljord,Ice_Human,Support,SUPPORT,B,47.38,49.83%,3.10%,0.53%,2.79
2023,13.13,Caitlyn,Piltover,Human,Marksman,ADC,B,46.61,47.84%,8.77%,6.08%,2.12
2023,13.13,Camille,Piltover,Cyborg,Fighter,TOP,A,50.66,50.52%,3.26%,1.75%,1.94
2023,13.13,Cassiopeia,Shurima,Magic_Human,Mage,MID,B,47.36,51.45%,2.30%,2.34%,2.16
2023,13.13,Cassiopeia,Shurima,Magic_Human,Mage,TOP,C,37.99,52.33%,0.53%,2.34%,1.95
2023,13.13,Cho_Gath,Runeterra,Voidborn,Tank,TOP,A,51.89,51.25%,3.06%,1.32%,2.07
2023,13.13,Cho_Gath,Runeterra,Voidborn,Tank,MID,B,43.75,51.56%,0.76%,1.32%,2.41
2023,13.13,Corki,Bandle_City,Yordle,Marksman,MID,C,37.15,48.34%,0.88%,0.18%,2.19
2023,13.13,Darius,Noxus,Human,Fighter,TOP,God,89.77,49.01%,8.46%,19.04%,1.8
2023,13.13,Diana,Targon,Aspect,Fighter,MID,B,40.75,49.94%,1.18%,1.35%,2.13
2023,13.13,Diana,Targon,Aspect,Fighter,JUNGLE,C,39.37,48.59%,3.35%,1.35%,2.38
2023,13.13,Dr_ Mundo,Zaun,Human,Marksman,TOP,A,50.46,51.84%,2.78%,2.61%,1.87
2023,13.13,Draven,Noxus,Human,Fighter,ADC,A,48.93,50.13%,6.31%,21.39%,2.14
2023,13.13,Ekko,Zaun,Human,Assassin,JUNGLE,A,53.28,50.55%,4.83%,3.14%,2.68
2023,13.13,Ekko,Zaun,Human,Assassin,MID,B,46.68,50.43%,2.52%,3.14%,2.24
2023,13.13,Elise,Noxus,Magic_Human,Mage,JUNGLE,C,36.51,49.21%,1.98%,1.72%,2.71
2023,13.13,Evelynn,Runeterra,Demon,Assassin,JUNGLE,S,57.30,51.18%,4.67%,9.69%,2.95
2023,13.13,Ezreal,Demacia,Human,Marksman,ADC,God,72.99,50.10%,19.96%,8.96%,2.49
2023,13.13,Ezreal,Demacia,Human,Marksman,MID,D,33.67,44.02%,2.37%,8.96%,1.98
2023,13.13,Fiddlesticks,Spirit_Realm,Demon,Mage,JUNGLE,A,48.92,51.22%,3.48%,3.61%,2.75
2023,13.13,Fiddlesticks,Spirit_Realm,Demon,Mage,SUPPORT,C,37.61,51.49%,0.50%,3.53%,2.03
2023,13.13,Fiora,Demacia,Human,Fighter,TOP,S,69.54,51.21%,5.55%,13.56%,1.69
2023,13.13,Fizz,Bandle_City,Yordle,Assassin,MID,S,62.51,51.79%,5.92%,9.40%,2.39
2023,13.13,Galio,Demacia,Statue,Tank,MID,B,46.34,50.84%,1.67%,0.33%,2.62
2023,13.13,Galio,Demacia,Statue,Tank,SUPPORT,C,35.96,50.22%,0.38%,0.33%,2.33
2023,13.13,Gangplank,Bildgewater,Human,Fighter,TOP,S,58.79,49.58%,4.78%,4.41%,1.95
2023,13.13,Gangplank,Bildgewater,Human,Fighter,MID,B,44.29,52.23%,0.76%,4.41%,2.25
2023,13.13,Garen,Demacia,Human,Fighter,TOP,S,70.64,50.59%,6.36%,2.43%,1.99
2023,13.13,Gnar,Freljord,Yordle,Fighter,TOP,B,40.81,47.68%,2.90%,0.57%,1.8
2023,13.13,Gragas,Freljord,Human,Fighter,JUNGLE,B,45.62,49.04%,3.81%,3.23%,2.8
2023,13.13,Gragas,Freljord,Human,Fighter,TOP,C,38.22,46.45%,2.67%,3.23%,1.96
2023,13.13,Gragas,Freljord,Human,Fighter,MID,C,36.71,48.01%,0.80%,3.23%,2.26
2023,13.13,Graves,Bildgewater,Human,Marksman,JUNGLE,God,72.71,50.77%,8.58%,4.98%,2.65
2023,13.13,Gwen,Camavor,Magic_Human,Fighter,TOP,A,53.66,49.92%,4.22%,2.41%,1.7
2023,13.13,Hecarim,Camavor,Wraith,Fighter,JUNGLE,S,62.04,50.31%,6.21%,11.30%,2.65
2023,13.13,Heimerdinger,Piltover,Yordle,Mage,MID,B,44.22,52.83%,0.78%,1.53%,2.01
2023,13.13,Heimerdinger,Piltover,Yordle,Mage,SUPPORT,C,39.84,50.81%,1.57%,1.53%,1.92
2023,13.13,Heimerdinger,Piltover,Yordle,Mage,TOP,D,33.45,50.64%,0.66%,1.53%,1.73
2023,13.13,Illaoi,Bildgewater,Magic_Human,Fighter,TOP,S,63.63,51.46%,4.89%,12.19%,1.45
2023,13.13,Irelia,Ionia,Human,Fighter,TOP,A,54.90,49.67%,4.14%,11.20%,1.66
2023,13.13,Irelia,Ionia,Human,Fighter,MID,A,49.15,50.01%,3.79%,11.20%,1.82
2023,13.13,Ivern,Ionia,Magic_Human,Support,JUNGLE,A,51.46,51.35%,2.99%,5.29%,3.44
2023,13.13,Ivern,Ionia,Magic_Human,Support,SUPPORT,D,33.65,48.47%,0.43%,5.29%,2.5
2023,13.13,Janna,Shurima,Spirit_God,Support,SUPPORT,S,61.02,52.40%,4.92%,1.69%,3.2
2023,13.13,Jarvan_IV,Demacia,Human,Tank,JUNGLE,S,64.68,51.45%,6.06%,2.47%,3.27
2023,13.13,Jax,Icathia,Unknown,Fighter,TOP,God,92.58,50.78%,8.51%,17.43%,1.71
2023,13.13,Jax,Icathia,Unknown,Fighter,JUNGLE,D,32.93,50.57%,1.10%,17.43%,2.14
2023,13.13,Jayce,Piltover,Human,Fighter,TOP,A,54.24,49.48%,4.29%,2.77%,1.82
2023,13.13,Jayce,Piltover,Human,Fighter,MID,B,45.75,50.87%,2.10%,2.77%,2.16
2023,13.13,Jhin,Ionia,Magic_Human,Marksman,ADC,S,59.38,50.41%,11.46%,4.05%,2.82
2023,13.13,Jinx,Zaun,Human,Marksman,ADC,A,48.29,49.15%,8.47%,1.44%,2.24
